,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,direction,syst_type,shapes,variation_alias,lnN
313,TTToHadronic,Loose,default,2,BKG,1.0,R,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_R_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,R,
314,TTToHadronic,Loose,default,2,BKG,1.0,R,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_R_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,R,
315,TTToHadronic,Loose,default,2,BKG,1.0,btag,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_btag_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,btag,
316,TTToHadronic,Loose,default,2,BKG,1.0,btag,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_btag_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,btag,
317,TTToHadronic,Loose,default,2,BKG,1.0,pdf,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_pdf_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,pdf,
318,TTToHadronic,Loose,default,2,BKG,1.0,pdf,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_pdf_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,pdf,
319,TTToHadronic,Loose,default,2,BKG,1.0,pileup,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_pileup_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,pileup,
320,TTToHadronic,Loose,default,2,BKG,1.0,pileup,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_pileup_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,pileup,
321,TTToHadronic,Loose,default,2,BKG,1.0,prefire,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_prefire_up,TTToHadronic,t#bar{t},,Up,shapes,1.0,prefire,
322,TTToHadronic,Loose,default,2,BKG,1.0,prefire,/uscms/home/mchitoto/nobackup/XtoHY/CMSSW_11_1_4/src/TagNTrain/plotting/analysis_note_datasets/2dhistos_scaled_renamed/TTToHadronic_CR.root,mjjvsmY_CR_Loose_prefire_down,TTToHadronic,t#bar{t},,Down,shapes,1.0,prefire,
